Part_Desc_,Rework,Work_Order_Qty,Case ID,label,Activity,Resource,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,Complete Timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
Cable Head,missing,185.0,Case225,deviant,Final Inspection Q.C.,ID4163,D,Quality Check 1,0.0,0.0,230.0,2012-01-30 12:50:00,770.0,1.0,0.0,12.0,250.0,35818.0,28.0,28.0
Ballnut,missing,36.0,Case37,deviant,Turning - Machine 9,ID4641,D,Machine 9 - Turning & Milling,0.0,0.0,239.0,2012-01-30 14:19:00,859.0,1.0,0.0,14.0,0.0,0.0,1.0,29.0
Ballnut,missing,36.0,Case37,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,1.0,0.0,299.0,2012-01-30 14:46:00,886.0,1.0,0.0,14.0,27.0,27.0,2.0,29.0
Ballnut,missing,50.0,Case258,deviant,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,50.0,0.0,290.0,2012-01-30 15:19:00,919.0,1.0,0.0,15.0,259.0,19639.0,12.0,29.0
other,missing,60.0,Case234,deviant,Turning Q.C.,ID4287,D,Quality Check 1,0.0,0.0,49.0,2012-01-30 15:19:00,919.0,1.0,0.0,15.0,0.0,0.0,1.0,29.0
Spinner,missing,100.0,Case256,deviant,Turning & Milling - Machine 10,ID4132,S,Machine 10 - Grinding,1.0,0.0,435.0,2012-01-30 15:21:00,921.0,1.0,0.0,15.0,17251.0,20010.0,12.0,29.0
Ballnut,Y,315.0,Case260,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,24.0,0.0,525.0,2012-01-30 15:49:00,949.0,1.0,0.0,15.0,320.0,30799.0,24.0,29.0
Plug,missing,13.0,Case25,deviant,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,1.0,0.0,257.0,2012-01-30 15:53:00,953.0,1.0,0.0,15.0,257.0,16047.0,14.0,29.0
Flange,missing,221.0,Case218,regular,other,other,D,other,23.0,0.0,339.0,2012-01-30 15:58:00,958.0,1.0,0.0,15.0,0.0,0.0,1.0,30.0
Spur Gear,missing,20.0,Case9,regular,Turning - Machine 9,ID4641,S,Machine 9 - Turning & Milling,0.0,0.0,81.0,2012-01-30 15:59:00,959.0,1.0,0.0,15.0,0.0,0.0,1.0,31.0
Cable Head,missing,33.0,Case19,deviant,Turning & Milling - Machine 5,ID4167,S,Machine 5 - Turning & Milling,1.0,0.0,311.0,2012-01-30 16:10:00,970.0,1.0,0.0,16.0,0.0,0.0,1.0,32.0
Cable Head,missing,557.0,Case18,deviant,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,64.0,0.0,1.0,2012-01-30 16:58:00,1018.0,1.0,0.0,16.0,444.0,17967.0,64.0,32.0
Ballnut,missing,30.0,Case223,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,30.0,0.0,47.0,2012-01-30 16:58:00,1018.0,1.0,0.0,16.0,7698.0,10238.0,8.0,32.0
Spur Gear,missing,251.0,Case10,deviant,Flat Grinding - Machine 11,ID0998,D,Machine 11 - Grinding,51.0,0.0,100.0,2012-01-30 16:59:00,1019.0,1.0,0.0,16.0,1553.0,19074.0,22.0,31.0
Cable Head,missing,185.0,Case225,deviant,Final Inspection Q.C.,ID4163,D,Quality Check 1,0.0,0.0,220.0,2012-01-30 17:00:00,1020.0,1.0,0.0,17.0,250.0,36068.0,29.0,31.0
Spur Gear,missing,20.0,Case9,regular,Turning - Machine 9,ID3846,S,Machine 9 - Turning & Milling,1.0,0.0,87.0,2012-01-30 17:34:00,1054.0,1.0,0.0,17.0,95.0,95.0,2.0,31.0
Spinner,missing,100.0,Case256,deviant,Turning & Milling Q.C.,ID4287,D,Quality Check 1,0.0,0.0,144.0,2012-01-30 17:54:00,1074.0,1.0,0.0,17.0,153.0,20163.0,13.0,31.0
Ballnut,missing,36.0,Case37,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,1.0,0.0,195.0,2012-01-30 18:02:00,1082.0,1.0,0.0,18.0,196.0,223.0,3.0,31.0
Cable Head,missing,33.0,Case19,deviant,Turning & Milling Q.C.,ID4163,S,Quality Check 1,0.0,0.0,65.0,2012-01-30 18:05:00,1085.0,1.0,0.0,18.0,115.0,115.0,2.0,31.0
Spur Gear,missing,20.0,Case9,regular,Turning - Machine 9,ID3846,D,Machine 9 - Turning & Milling,19.0,0.0,208.0,2012-01-30 21:03:00,1263.0,1.0,0.0,21.0,209.0,304.0,3.0,31.0
Ballnut,Y,315.0,Case260,deviant,Turning & Milling - Machine 6,ID4429,D,Machine 6 - Turning & Milling,20.0,0.0,445.0,2012-01-30 23:28:00,1408.0,1.0,0.0,23.0,459.0,31258.0,25.0,31.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,63.0,0.0,961.0,2012-01-30 23:38:00,1418.0,1.0,0.0,23.0,400.0,18367.0,65.0,31.0
Spur Gear,missing,36.0,Case40,regular,Turning - Machine 9,ID3846,S,Machine 9 - Turning & Milling,0.0,0.0,156.0,2012-01-30 23:41:00,1421.0,1.0,0.0,23.0,0.0,0.0,1.0,32.0
Plug,missing,13.0,Case25,deviant,Round Grinding - Manual,ID4528,D,Machine 27 - Grinding,5.0,0.0,469.0,2012-01-30 23:58:00,1438.0,1.0,0.0,23.0,485.0,16532.0,15.0,32.0
Ballnut,missing,3.0,Case74,regular,Packing,ID4820,D,Packing,3.0,0.0,60.0,2012-01-31 01:00:00,60.0,1.0,1.0,1.0,0.0,0.0,1.0,33.0
Ballnut,missing,30.0,Case223,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0.0,0.0,75.0,2012-01-31 01:15:00,75.0,1.0,1.0,1.0,497.0,10735.0,9.0,33.0
Cable Head,missing,185.0,Case225,deviant,Round Grinding - Machine 3,ID4385,D,Machine 3 - Round Grinding,28.0,0.0,600.0,2012-01-31 06:30:00,390.0,1.0,1.0,6.0,810.0,36878.0,30.0,33.0
Cable Head,missing,33.0,Case19,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,32.0,0.0,650.0,2012-01-31 06:40:00,400.0,1.0,1.0,6.0,755.0,870.0,3.0,33.0
Ballnut,Y,315.0,Case260,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,20.0,0.0,430.0,2012-01-31 06:44:00,404.0,1.0,1.0,6.0,436.0,31694.0,26.0,33.0
Ballnut,missing,36.0,Case37,deviant,Turning & Milling - Machine 8,ID4794,D,Machine 8 - Turning & Milling,11.0,0.0,641.0,2012-01-31 06:45:00,405.0,1.0,1.0,6.0,763.0,986.0,4.0,33.0
Flange,missing,221.0,Case218,regular,other,other,D,other,35.0,0.0,594.0,2012-01-31 06:51:00,411.0,1.0,1.0,6.0,893.0,893.0,2.0,33.0
Cable Head,missing,557.0,Case18,deviant,Turning & Milling Q.C.,ID4163,D,Quality Check 1,2.0,76.0,14.0,2012-01-31 07:14:00,434.0,1.0,1.0,7.0,456.0,18823.0,66.0,32.0
Spinner,missing,53.0,Case175,deviant,Round Grinding - Q.C.,ID4287,D,Quality Check 1,0.0,0.0,30.0,2012-01-31 07:30:00,450.0,1.0,1.0,7.0,0.0,0.0,1.0,32.0
Cable Head,missing,185.0,Case225,deviant,Final Inspection Q.C.,ID4163,D,Quality Check 1,0.0,0.0,86.0,2012-01-31 08:40:00,520.0,1.0,1.0,8.0,130.0,37008.0,31.0,32.0
Ballnut,missing,3.0,Case74,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0.0,0.0,36.0,2012-01-31 08:40:00,520.0,1.0,1.0,8.0,460.0,460.0,2.0,32.0
Ballnut,Y,315.0,Case260,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,7.0,0.0,141.0,2012-01-31 09:29:00,569.0,1.0,1.0,9.0,165.0,31859.0,27.0,31.0
Spur Gear,missing,36.0,Case40,regular,Turning - Machine 9,ID4641,S,Machine 9 - Turning & Milling,1.0,0.0,137.0,2012-01-31 09:34:00,574.0,1.0,1.0,9.0,593.0,593.0,2.0,31.0
Spinner,missing,100.0,Case256,deviant,Turning & Milling - Machine 10,ID4132,S,Machine 10 - Grinding,1.0,0.0,232.0,2012-01-31 11:39:00,699.0,1.0,1.0,11.0,1065.0,21228.0,14.0,30.0
Cable Head,missing,185.0,Case225,deviant,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,32.0,0.0,217.0,2012-01-31 12:07:00,727.0,1.0,1.0,12.0,207.0,37215.0,32.0,30.0
Cable Head,missing,185.0,Case225,deviant,Final Inspection Q.C.,ID4163,D,Quality Check 1,0.0,0.0,230.0,2012-01-31 12:50:00,770.0,1.0,1.0,12.0,43.0,37258.0,33.0,30.0
Slip Ring Adapter,missing,80.0,Case195,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,80.0,0.0,185.0,2012-01-31 15:05:00,905.0,1.0,1.0,15.0,0.0,0.0,1.0,31.0
Cable Head,missing,185.0,Case225,deviant,Round Grinding - Machine 3,ID4872,D,Machine 3 - Round Grinding,26.0,0.0,536.0,2012-01-31 15:56:00,956.0,1.0,1.0,15.0,186.0,37444.0,34.0,31.0
Ballnut,missing,10.0,Case46,regular,Turning & Milling - Machine 6,ID4529,S,Machine 6 - Turning & Milling,0.0,0.0,387.0,2012-01-31 15:57:00,957.0,1.0,1.0,15.0,3762.0,3762.0,2.0,31.0
Gauge,missing,40.0,Case77,deviant,Turning & Milling - Machine 9,ID4641,S,Machine 9 - Turning & Milling,0.0,0.0,386.0,2012-01-31 16:01:00,961.0,1.0,1.0,16.0,0.0,0.0,1.0,32.0
Cable Head,missing,30.0,Case48,deviant,Turning & Milling - Machine 4,ID4167,S,Machine 4 - Turning & Milling,0.0,0.0,461.0,2012-01-31 16:08:00,968.0,1.0,1.0,16.0,0.0,0.0,1.0,33.0
Cable Head,missing,33.0,Case19,deviant,Turning & Milling Q.C.,ID4163,D,Quality Check 1,33.0,0.0,80.0,2012-01-31 16:10:00,970.0,1.0,1.0,16.0,570.0,1440.0,4.0,33.0
Ballnut,missing,3.0,Case74,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,3.0,0.0,75.0,2012-01-31 16:26:00,986.0,1.0,1.0,16.0,466.0,926.0,3.0,32.0
Spur Gear,missing,36.0,Case40,regular,Turning - Machine 9,ID3846,S,Machine 9 - Turning & Milling,1.0,0.0,26.0,2012-01-31 16:39:00,999.0,1.0,1.0,16.0,425.0,1018.0,3.0,32.0
Spur Gear,missing,36.0,Case40,regular,Turning - Machine 9,ID3846,D,Machine 9 - Turning & Milling,4.0,0.0,48.0,2012-01-31 17:28:00,1048.0,1.0,1.0,17.0,49.0,1067.0,4.0,32.0
Ballnut,missing,36.0,Case37,deviant,Turning & Milling - Machine 8,other,D,Machine 8 - Turning & Milling,23.0,0.0,660.0,2012-01-31 18:00:00,1080.0,1.0,1.0,18.0,675.0,1661.0,5.0,32.0
Ballnut,missing,10.0,Case46,regular,Turning & Milling - Machine 6,ID4429,S,Machine 6 - Turning & Milling,0.0,0.0,185.0,2012-01-31 20:06:00,1206.0,1.0,1.0,20.0,249.0,4011.0,3.0,32.0
Ballnut,missing,10.0,Case46,regular,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,1.0,0.0,156.0,2012-01-31 22:40:00,1360.0,1.0,1.0,22.0,154.0,4165.0,4.0,32.0
Plug,missing,13.0,Case25,deviant,Round Grinding - Manual,ID4528,D,Machine 27 - Grinding,2.0,0.0,64.0,2012-01-31 23:29:00,1409.0,1.0,1.0,23.0,1411.0,17943.0,16.0,32.0
Cable Head,missing,185.0,Case225,deviant,Round Grinding - Machine 3,ID0420,D,Machine 3 - Round Grinding,24.0,0.0,454.0,2012-01-31 23:31:00,1411.0,1.0,1.0,23.0,455.0,37899.0,35.0,32.0
Spur Gear,missing,36.0,Case40,regular,Turning - Machine 9,ID3846,B,Machine 9 - Turning & Milling,0.0,0.0,368.0,2012-01-31 23:37:00,1417.0,1.0,1.0,23.0,369.0,1436.0,5.0,32.0
Cable Head,missing,30.0,Case48,deviant,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,2.0,0.0,247.0,2012-01-31 23:55:00,1435.0,1.0,1.0,23.0,467.0,467.0,2.0,32.0
Ballnut,missing,30.0,Case223,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0.0,0.0,75.0,2012-02-01 01:15:00,75.0,2.0,2.0,1.0,1440.0,12175.0,10.0,32.0
Ballnut,missing,10.0,Case46,regular,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,9.0,0.0,280.0,2012-02-01 03:21:00,201.0,2.0,2.0,3.0,281.0,4446.0,5.0,32.0
Cable Head,missing,30.0,Case48,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,23.0,0.0,407.0,2012-02-01 06:43:00,403.0,2.0,2.0,6.0,408.0,875.0,3.0,32.0
Spur Gear,missing,36.0,Case40,regular,Turning - Machine 9,ID4932,D,Machine 9 - Turning & Milling,30.0,0.0,416.0,2012-02-01 06:43:00,403.0,2.0,2.0,6.0,426.0,1862.0,6.0,32.0
Flange,missing,221.0,Case218,regular,other,other,D,other,23.0,0.0,554.0,2012-02-01 06:55:00,415.0,2.0,2.0,6.0,1444.0,2337.0,3.0,32.0
Bearing,missing,163.0,Case240,deviant,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,0.0,0.0,218.0,2012-02-01 07:00:00,420.0,2.0,2.0,7.0,0.0,0.0,1.0,33.0
Spur Gear,missing,36.0,Case40,regular,Turning Q.C.,ID4618,D,Quality Check 1,36.0,0.0,28.0,2012-02-01 07:23:00,443.0,2.0,2.0,7.0,40.0,1902.0,7.0,33.0
Spur Gear,missing,20.0,Case9,regular,Turning Q.C.,ID4618,D,Quality Check 1,20.0,0.0,7.0,2012-02-01 07:30:00,450.0,2.0,2.0,7.0,2067.0,2371.0,4.0,33.0
Cable Head,missing,30.0,Case48,deviant,Turning & Milling Q.C.,ID4287,D,Quality Check 1,0.0,0.0,100.0,2012-02-01 08:40:00,520.0,2.0,2.0,8.0,117.0,992.0,4.0,33.0
Cable Head,missing,33.0,Case19,deviant,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,33.0,0.0,52.0,2012-02-01 09:19:00,559.0,2.0,2.0,9.0,1029.0,2469.0,5.0,33.0
Ballnut,missing,30.0,Case223,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,12.0,0.0,40.0,2012-02-01 09:47:00,587.0,2.0,2.0,9.0,512.0,12687.0,11.0,33.0
Housing,missing,20.0,Case34,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,20.0,0.0,34.0,2012-02-01 09:54:00,594.0,2.0,2.0,9.0,2874.0,3851.0,7.0,33.0
Ballnut,missing,30.0,Case223,regular,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,12.0,0.0,20.0,2012-02-01 10:07:00,607.0,2.0,2.0,10.0,20.0,12707.0,12.0,33.0
Ballnut,missing,10.0,Case46,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,10.0,0.0,115.0,2012-02-01 11:11:00,671.0,2.0,2.0,11.0,470.0,4916.0,6.0,33.0
Spur Gear,missing,20.0,Case9,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,0.0,0.0,84.0,2012-02-01 11:18:00,678.0,2.0,2.0,11.0,228.0,2599.0,5.0,33.0
Housing,missing,20.0,Case34,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,1.0,0.0,2.0,2012-02-01 11:20:00,680.0,2.0,2.0,11.0,86.0,3937.0,8.0,33.0
Plug,missing,13.0,Case25,deviant,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,5.0,0.0,240.0,2012-02-01 11:26:00,686.0,2.0,2.0,11.0,717.0,18660.0,17.0,33.0
Cable Head,missing,30.0,Case48,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,5.0,0.0,148.0,2012-02-01 11:28:00,688.0,2.0,2.0,11.0,168.0,1160.0,5.0,32.0
Housing,missing,20.0,Case34,regular,Round Grinding - Machine 12,ID4872,S,Machine 12 - Grinding,0.0,0.0,11.0,2012-02-01 11:41:00,701.0,2.0,2.0,11.0,21.0,3958.0,9.0,32.0
Punch Holder,missing,350.0,Case267,deviant,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,125.0,0.0,109.0,2012-02-01 12:51:00,771.0,2.0,2.0,12.0,3711.0,38573.0,39.0,32.0
Plug,missing,13.0,Case25,deviant,Round Grinding - Q.C.,ID4287,D,Quality Check 1,13.0,0.0,160.0,2012-02-01 13:50:00,830.0,2.0,2.0,13.0,144.0,18804.0,18.0,32.0
Housing,missing,20.0,Case34,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,19.0,0.0,151.0,2012-02-01 13:52:00,832.0,2.0,2.0,13.0,131.0,4089.0,10.0,32.0
Punch Holder,missing,350.0,Case267,deviant,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,55.0,0.0,39.0,2012-02-01 14:02:00,842.0,2.0,2.0,14.0,71.0,38644.0,40.0,32.0
Punch Holder,missing,350.0,Case188,deviant,Round Grinding - Machine 3,ID4445,S,Machine 3 - Round Grinding,0.0,0.0,130.0,2012-02-01 14:34:00,874.0,2.0,2.0,14.0,4414.0,43304.0,7.0,32.0
Housing,missing,20.0,Case34,regular,Round Grinding - Machine 12,ID4872,S,Machine 12 - Grinding,0.0,0.0,34.0,2012-02-01 14:46:00,886.0,2.0,2.0,14.0,54.0,4143.0,11.0,32.0
Ballnut,missing,10.0,Case46,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,10.0,0.0,0.0,2012-02-01 14:50:00,890.0,2.0,2.0,14.0,219.0,5135.0,7.0,32.0
Ballnut,missing,30.0,Case223,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0.0,0.0,20.0,2012-02-01 15:00:00,900.0,2.0,2.0,15.0,293.0,13000.0,13.0,32.0
Flange,missing,221.0,Case218,regular,other,other,D,other,66.0,0.0,480.0,2012-02-01 15:00:00,900.0,2.0,2.0,15.0,485.0,2822.0,4.0,32.0
Bearing,missing,163.0,Case240,deviant,Turning & Milling - Machine 6,ID4529,S,Machine 6 - Turning & Milling,1.0,0.0,479.0,2012-02-01 15:01:00,901.0,2.0,2.0,15.0,481.0,481.0,2.0,32.0
Ballnut,missing,10.0,Case46,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0.0,0.0,53.0,2012-02-01 15:56:00,956.0,2.0,2.0,15.0,66.0,5201.0,8.0,32.0
Cable Head,missing,53.0,Case38,deviant,Turning & Milling - Machine 4,ID4167,S,Machine 4 - Turning & Milling,0.0,0.0,273.0,2012-02-01 16:02:00,962.0,2.0,2.0,16.0,0.0,0.0,1.0,33.0
Gauge,missing,40.0,Case77,deviant,Turning & Milling - Machine 9,ID4641,S,Machine 9 - Turning & Milling,0.0,0.0,316.0,2012-02-01 16:04:00,964.0,2.0,2.0,16.0,1443.0,1443.0,2.0,33.0
Ballnut,missing,10.0,Case46,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,10.0,0.0,75.0,2012-02-01 16:05:00,965.0,2.0,2.0,16.0,9.0,5210.0,9.0,33.0
Ballnut,missing,50.0,Case258,deviant,Final Inspection Q.C.,ID4618,D,Quality Check 1,0.0,0.0,309.0,2012-02-01 16:08:00,968.0,2.0,2.0,16.0,2929.0,22568.0,13.0,32.0
Ballnut,missing,36.0,Case37,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0.0,0.0,579.0,2012-02-01 16:39:00,999.0,2.0,2.0,16.0,1359.0,3020.0,6.0,32.0
Cable Head,missing,53.0,Case38,deviant,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,1.0,0.0,41.0,2012-02-01 16:43:00,1003.0,2.0,2.0,16.0,41.0,41.0,2.0,32.0
Housing,missing,20.0,Case34,regular,Round Grinding - Machine 12,ID4528,S,Machine 12 - Grinding,1.0,0.0,76.0,2012-02-01 17:26:00,1046.0,2.0,2.0,17.0,160.0,4303.0,12.0,32.0
Ballnut,missing,36.0,Case37,deviant,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,13.0,0.0,78.0,2012-02-01 17:57:00,1077.0,2.0,2.0,17.0,78.0,3098.0,7.0,32.0
Punch Holder,missing,350.0,Case267,deviant,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,50.0,0.0,33.0,2012-02-01 17:59:00,1079.0,2.0,2.0,17.0,237.0,38881.0,41.0,32.0
Punch Holder,missing,350.0,Case188,deviant,Round Grinding - Machine 3,ID4445,D,Machine 3 - Round Grinding,22.0,0.0,205.0,2012-02-01 17:59:00,1079.0,2.0,2.0,17.0,205.0,43509.0,8.0,32.0
Housing,missing,20.0,Case34,regular,Round Grinding - Machine 12,ID4528,D,Machine 12 - Grinding,8.0,0.0,51.0,2012-02-01 18:18:00,1098.0,2.0,2.0,18.0,52.0,4355.0,13.0,32.0
Bearing,missing,163.0,Case240,deviant,Turning & Milling - Machine 6,ID4429,D,Machine 6 - Turning & Milling,16.0,0.0,190.0,2012-02-01 19:54:00,1194.0,2.0,2.0,19.0,293.0,774.0,3.0,32.0
Cable Head,missing,53.0,Case38,deviant,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,0.0,0.0,92.0,2012-02-01 21:18:00,1278.0,2.0,2.0,21.0,275.0,316.0,3.0,32.0
Cable Head,missing,53.0,Case38,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,2.0,0.0,98.0,2012-02-01 22:56:00,1376.0,2.0,2.0,22.0,98.0,414.0,4.0,32.0
Cable Head,missing,53.0,Case38,deviant,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,0.0,0.0,41.0,2012-02-01 23:38:00,1418.0,2.0,2.0,23.0,42.0,456.0,5.0,32.0
Ballnut,missing,250.0,Case28,deviant,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,0.0,0.0,169.0,2012-02-01 23:39:00,1419.0,2.0,2.0,23.0,0.0,0.0,1.0,33.0
Gauge,missing,40.0,Case77,deviant,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,0.0,0.0,456.0,2012-02-01 23:42:00,1422.0,2.0,2.0,23.0,458.0,1901.0,3.0,33.0
Ballnut,missing,30.0,Case223,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0.0,0.0,75.0,2012-02-02 01:15:00,75.0,2.0,3.0,1.0,0.0,13615.0,14.0,33.0
Ballnut,missing,30.0,Case223,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0.0,0.0,75.0,2012-02-02 01:15:00,75.0,2.0,3.0,1.0,0.0,13615.0,15.0,33.0
Ballnut,missing,30.0,Case223,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0.0,0.0,75.0,2012-02-02 01:15:00,75.0,2.0,3.0,1.0,615.0,13615.0,16.0,33.0
Punch Holder,missing,350.0,Case267,deviant,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,0.0,0.0,75.0,2012-02-02 01:15:00,75.0,2.0,3.0,1.0,436.0,39317.0,42.0,33.0
Ballnut,missing,36.0,Case37,deviant,Turning & Milling - Machine 8,ID4932,D,Machine 8 - Turning & Milling,23.0,0.0,389.0,2012-02-02 03:48:00,228.0,2.0,3.0,3.0,591.0,3689.0,8.0,33.0
Cable Head,missing,53.0,Case38,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,16.0,0.0,425.0,2012-02-02 06:44:00,404.0,2.0,3.0,6.0,426.0,882.0,6.0,33.0
Punch Holder,missing,350.0,Case188,deviant,Round Grinding - Machine 3,ID0420,D,Machine 3 - Round Grinding,45.0,0.0,623.0,2012-02-02 06:47:00,407.0,2.0,3.0,6.0,768.0,44277.0,9.0,33.0
Bearing,missing,163.0,Case240,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,52.0,0.0,651.0,2012-02-02 06:47:00,407.0,2.0,3.0,6.0,653.0,1427.0,4.0,33.0
Ballnut,missing,10.0,Case46,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,10.0,0.0,12.0,2012-02-02 07:01:00,421.0,2.0,3.0,7.0,896.0,6106.0,10.0,33.0
Cable Head,missing,53.0,Case38,deviant,Turning & Milling - Machine 4,ID0997,D,Machine 4 - Turning & Milling,2.0,0.0,64.0,2012-02-02 09:13:00,553.0,2.0,3.0,9.0,149.0,1031.0,7.0,33.0
Punch Holder,missing,350.0,Case188,deviant,Final Inspection Q.C.,ID4618,D,Quality Check 1,0.0,0.0,4.0,2012-02-02 09:23:00,563.0,2.0,3.0,9.0,156.0,44433.0,10.0,33.0
Cable Head,missing,53.0,Case38,deviant,Turning & Milling - Machine 5,ID0997,D,Machine 5 - Turning & Milling,0.0,0.0,75.0,2012-02-02 09:23:00,563.0,2.0,3.0,9.0,10.0,1041.0,8.0,33.0
Ballnut,missing,30.0,Case223,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,12.0,0.0,120.0,2012-02-02 09:30:00,570.0,2.0,3.0,9.0,495.0,14110.0,17.0,33.0
Punch Holder,missing,350.0,Case188,deviant,Round Grinding - Machine 3,ID4445,D,Machine 3 - Round Grinding,10.0,0.0,175.0,2012-02-02 09:57:00,597.0,2.0,3.0,9.0,34.0,44467.0,11.0,33.0
Ballnut,missing,10.0,Case75,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0.0,0.0,64.0,2012-02-02 10:20:00,620.0,2.0,3.0,10.0,0.0,0.0,1.0,34.0
Punch Holder,missing,350.0,Case188,deviant,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,27.0,0.0,2.0,2012-02-02 10:40:00,640.0,2.0,3.0,10.0,43.0,44510.0,12.0,34.0
Flange,missing,221.0,Case218,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0.0,0.0,126.0,2012-02-02 11:36:00,696.0,2.0,3.0,11.0,1236.0,4058.0,5.0,34.0
Punch Holder,missing,350.0,Case188,deviant,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,27.0,0.0,1.0,2012-02-02 13:30:00,810.0,2.0,3.0,13.0,170.0,44680.0,13.0,34.0
Punch Holder,missing,350.0,Case188,deviant,Round Grinding - Machine 3,ID4445,D,Machine 3 - Round Grinding,12.0,0.0,175.0,2012-02-02 13:31:00,811.0,2.0,3.0,13.0,1.0,44681.0,14.0,34.0
Punch Holder,missing,350.0,Case188,deviant,Round Grinding - Machine 3,ID4445,D,Machine 3 - Round Grinding,0.0,0.0,23.0,2012-02-02 13:55:00,835.0,2.0,3.0,13.0,24.0,44705.0,15.0,34.0
Bearing,missing,163.0,Case240,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,40.0,0.0,526.0,2012-02-02 15:46:00,946.0,2.0,3.0,15.0,539.0,1966.0,5.0,34.0
Punch Holder,missing,350.0,Case267,deviant,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,50.0,0.0,31.0,2012-02-02 15:53:00,953.0,2.0,3.0,15.0,878.0,40195.0,43.0,34.0
Ballnut,missing,10.0,Case75,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0.0,0.0,259.0,2012-02-02 16:00:00,960.0,2.0,3.0,16.0,340.0,340.0,2.0,34.0
